SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
09-MAR-2020,39,40131,A,34270,40745,34872,37058,2941,6465,0,13080,0,14,0,1901,556,79,321,882,1896,574,77,313
09-MAR-2020,40,38819,A,33302,39433,33917,35931,2955,6465,0,13080,0,14,15,2004,583,22,345,974,1971,560,23,349
09-MAR-2020,41,37188,A,32409,38078,33337,34338,2914,6465,0,13080,0,11,10,2005,-279,76,481,667,1970,-294,78,480
09-MAR-2020,42,35384,A,30804,36299,31733,32696,2873,6465,0,13080,0,10,11,2004,-305,79,504,655,1970,-296,79,500
09-MAR-2020,43,33378,A,28806,33991,29421,30887,2855,6465,0,13080,0,13,14,1909,439,78,489,670,1873,460,78,482
09-MAR-2020,44,31244,A,26731,31857,27346,28970,2836,6465,0,13080,0,13,106,1904,504,36,392,668,1868,500,36,388
09-MAR-2020,45,28901,A,25065,29513,25673,26801,2814,6465,0,13080,0,12,134,1582,182,78,481,221,1547,173,79,480
09-MAR-2020,46,27180,A,23321,27793,23936,25087,2791,6465,0,13080,0,13,141,1568,167,81,504,202,1536,161,81,500
09-MAR-2020,47,25090,A,21512,25740,22127,23137,2774,6465,0,13080,0,17,264,1191,3,81,504,-33,1161,-1,81,500
09-MAR-2020,48,23867,A,20321,24859,20986,22043,2757,6465,0,13080,0,350,721,1176,0,81,504,-42,1160,-1,81,500
10-MAR-2020,1,23663,A,20096,25071,21689,21885,2753,6465,0,13080,0,698,1059,1504,-108,81,504,-2,1483,-113,81,500
10-MAR-2020,2,23740,A,20275,25338,22118,22030,2748,6465,0,13080,0,884,1235,1516,-114,81,504,0,1485,-116,81,500
10-MAR-2020,3,23448,A,20142,25479,22458,21792,2732,6465,0,13080,0,971,1326,1192,-238,81,504,-222,1152,-247,81,500
10-MAR-2020,4,22849,A,19606,24928,22010,21223,2715,6465,0,13080,0,992,1340,1168,-248,81,504,-239,1149,-251,81,500
10-MAR-2020,5,22436,A,19264,24765,21951,20894,2699,6465,0,13080,0,990,1337,1371,-519,81,504,-220,1353,-527,81,500
10-MAR-2020,6,22239,A,19112,24578,21794,20680,2682,6465,0,13080,0,988,1336,1372,-531,81,504,-220,1339,-532,81,500
10-MAR-2020,7,21902,A,18972,24516,21615,20301,2664,6465,0,13080,0,983,1332,797,-503,81,504,-528,769,-502,81,500
10-MAR-2020,8,21490,A,18551,24108,21184,19897,2646,6465,0,13080,0,977,1323,763,-501,81,504,-540,740,-500,81,500
10-MAR-2020,9,21253,A,18304,23645,20694,19787,2638,6465,0,13080,0,968,1266,223,-285,81,504,-539,206,-279,81,500
10-MAR-2020,10,21631,A,18801,24010,21190,20125,2629,6465,0,13080,0,969,968,186,-276,81,504,-534,174,-276,81,500
10-MAR-2020,11,22387,A,19003,24334,21212,20822,2656,6465,0,13080,0,755,742,-364,-204,81,504,-24,-373,-201,81,500
10-MAR-2020,12,23725,A,20313,25171,21775,21994,2683,6465,0,13080,0,304,297,-343,-199,81,504,16,-320,-194,81,500
10-MAR-2020,13,26849,A,22678,27524,23332,24910,2717,6465,0,13080,0,72,65,792,-3,81,504,783,804,-1,81,500
10-MAR-2020,14,29555,A,25303,30176,25964,27375,2750,6465,13,13080,0,21,22,918,0,81,504,829,921,-1,81,500
10-MAR-2020,15,32354,A,27909,32973,28529,29974,2811,6465,146,13080,0,19,20,1930,344,52,504,994,1920,358,50,500
10-MAR-2020,16,33588,A,29078,34225,29696,31128,2872,6465,422,13080,0,17,18,2004,384,-20,504,1000,1971,382,-20,500
10-MAR-2020,17,33943,A,29468,34559,30081,31411,2923,6465,822,13080,0,16,14,2004,194,61,504,859,1970,187,67,500
10-MAR-2020,18,34119,A,29674,34735,30288,31578,2974,6465,1190,13080,0,16,14,2004,186,81,504,855,1970,187,81,500
10-MAR-2020,19,34473,A,29916,35088,30532,31859,3154,6465,1590,13080,0,15,16,2005,412,81,504,899,1970,418,81,500
10-MAR-2020,20,34226,A,29661,34838,30274,31572,3334,6465,1770,13080,0,12,14,2004,423,69,504,900,1970,422,69,500
10-MAR-2020,21,33881,A,29203,34493,29816,31314,3365,6465,2070,13080,0,12,13,2005,430,80,504,980,1970,430,81,500
10-MAR-2020,22,33869,A,29222,34481,29836,31324,3396,6465,2320,13080,0,12,14,2005,433,73,504,983,1970,439,73,500
10-MAR-2020,23,33748,A,29151,34360,29764,31187,3434,6465,2340,13080,0,12,14,2004,875,81,504,999,1971,887,81,500
10-MAR-2020,24,33637,A,29054,34249,29667,31008,3471,6465,2480,13080,0,12,14,2005,897,81,504,1000,1970,898,81,500
10-MAR-2020,25,33763,A,29177,34375,29789,31138,3480,6465,2550,13080,0,12,12,2004,908,81,504,1000,1971,908,81,500
10-MAR-2020,26,33487,A,29032,34099,29646,30992,3488,6465,2530,13080,0,12,14,2004,908,81,504,999,1970,909,81,500
10-MAR-2020,27,33538,A,28890,34150,29504,30916,3550,6465,2650,13080,0,12,14,2004,909,79,504,1000,1971,909,78,500
10-MAR-2020,28,33353,A,28705,33965,29318,30778,3611,6465,2570,13080,0,12,13,2004,908,39,499,1000,1970,909,39,493
10-MAR-2020,29,33206,A,28497,33834,29111,30705,3617,6465,2230,13080,0,12,14,2005,954,-16,398,1000,1971,958,-16,391
10-MAR-2020,30,32866,A,28105,33517,28718,30454,3623,6465,2240,13080,0,12,13,2004,957,-39,391,1000,1970,958,-38,390
10-MAR-2020,31,32849,A,28214,33466,28832,30524,3551,6465,1790,13080,0,17,18,2004,882,14,388,980,1971,880,19,386
10-MAR-2020,32,33709,A,29027,34322,29641,31359,3478,6465,1570,13080,0,13,14,2004,878,64,360,979,1970,880,63,351
10-MAR-2020,33,34491,A,29809,35156,30424,32079,3351,6465,1060,13080,0,13,13,2004,994,-52,216,1018,1971,998,-52,209
10-MAR-2020,34,35996,A,31272,36611,31886,33386,3224,6465,518,13080,0,15,14,2004,999,50,180,1019,1971,999,53,175
10-MAR-2020,35,37203,A,32490,37894,33098,34487,3015,6465,206,13080,0,12,8,2004,904,-79,43,899,1970,902,-83,39
10-MAR-2020,36,38052,A,33172,38739,33781,35240,2806,6465,20,13080,0,14,9,2004,900,-73,0,895,1971,902,-71,0
10-MAR-2020,37,38961,A,33901,39791,34510,36154,2699,6465,0,13080,0,10,9,2004,1049,-154,-66,1015,1971,1057,-155,-74
10-MAR-2020,38,39450,A,34388,40473,34991,36546,2592,6465,0,13080,0,8,3,2004,1056,-222,-193,1020,1971,1059,-223,-198
10-MAR-2020,39,38710,A,33514,39933,34115,35828,2506,6465,0,13080,0,9,2,2004,1057,-271,-343,1019,1970,1058,-271,-348
10-MAR-2020,40,37659,A,32504,38956,33115,34860,2420,6465,0,13080,0,10,10,2004,1057,-280,-407,1020,1971,1058,-275,-407
10-MAR-2020,41,36647,A,31594,37972,32203,33829,2342,6465,0,13080,0,13,9,2004,1057,-193,-519,1019,1971,1059,-192,-517
10-MAR-2020,42,35369,A,30561,36736,31173,32749,2264,6465,0,13080,0,15,12,2004,1056,-272,-480,1019,1971,1058,-270,-471
10-MAR-2020,43,33800,A,29175,34902,29787,31331,2220,6465,0,13080,0,15,12,2004,1056,-156,-331,1000,1971,1059,-149,-322
10-MAR-2020,44,31892,A,27227,32819,27837,29580,2176,6465,0,13080,0,15,10,2004,1057,-94,-218,1000,1969,1058,-87,-212
10-MAR-2020,45,29741,A,25265,30423,25875,27541,2140,6465,0,13080,0,14,10,1812,908,53,-68,906,1777,903,59,-64
10-MAR-2020,46,27894,A,23504,28512,24118,25757,2103,6465,0,13080,0,18,14,1806,901,33,0,903,1774,902,34,0
10-MAR-2020,47,26229,A,22004,26926,22621,24248,2064,6465,0,13080,0,21,17,1614,808,-76,62,827,1582,807,-83,68
10-MAR-2020,48,25073,A,20901,25904,21641,23237,2025,6465,0,13080,0,133,140,1607,797,-98,207,825,1579,805,-90,211
11-MAR-2020,1,24707,A,20809,25775,21849,22885,2007,6465,0,13080,0,468,477,1417,714,14,358,729,1385,710,19,362
11-MAR-2020,2,25010,A,21126,26295,22425,23201,1988,6465,0,13080,0,685,699,1410,710,76,487,726,1387,709,77,486
11-MAR-2020,3,24919,A,20981,26384,22712,23115,1969,6465,0,13080,0,865,861,1411,710,81,504,708,1387,710,81,500
11-MAR-2020,4,24091,A,20218,25547,22231,22402,1950,6465,0,13080,0,856,857,1411,710,81,504,707,1387,709,81,500
11-MAR-2020,5,23689,A,19878,25142,21885,22072,1951,6465,0,13080,0,853,853,1410,709,81,504,708,1386,708,81,500
11-MAR-2020,6,23539,A,19696,24987,21695,21900,1951,6465,0,13080,0,848,850,1410,709,81,504,708,1386,708,81,500
11-MAR-2020,7,23105,A,19206,24620,21269,21421,1993,6465,0,13080,0,915,918,1411,709,81,504,708,1387,708,81,500
11-MAR-2020,8,22798,A,18841,24316,20903,21087,2035,6465,0,13080,0,918,919,1411,699,81,504,708,1387,688,81,500
11-MAR-2020,9,22341,A,18469,23840,20510,20711,2108,6465,0,13080,0,899,899,1409,143,81,504,703,1385,131,81,500
11-MAR-2020,10,22487,A,18696,23993,20740,20942,2180,6465,0,13080,0,906,903,1409,121,81,504,703,1386,125,81,500
11-MAR-2020,11,23331,A,19564,24586,20895,21805,2211,6465,0,13080,0,655,640,1602,462,81,504,596,1580,471,81,500
11-MAR-2020,12,24542,A,20773,25400,21621,22928,2241,6465,0,13080,0,258,249,1610,480,81,504,592,1583,484,81,500
11-MAR-2020,13,27423,A,23320,28037,23935,25659,2292,6465,0,13080,0,14,15,1800,882,81,504,796,1775,894,81,500
11-MAR-2020,14,30154,A,25994,30768,26609,28172,2342,6465,114,13080,0,14,15,1808,903,81,504,804,1778,904,81,500
11-MAR-2020,15,32675,A,28214,33288,28826,30414,2448,6465,656,13080,0,13,13,1997,995,70,504,993,1969,999,67,500
11-MAR-2020,16,33317,A,28711,33981,29325,30929,2553,6465,1430,13080,0,12,14,2005,999,-52,499,999,1971,1000,-52,493
11-MAR-2020,17,33534,A,28907,34144,29515,31086,2662,6465,2160,13080,0,10,7,2004,1001,50,396,999,1971,1001,53,390
11-MAR-2020,18,33006,A,28277,33685,28887,30622,2770,6465,2760,13080,0,12,7,2004,1001,-67,330,999,1971,1001,-71,321
11-MAR-2020,19,33021,A,0,33736,0,30548,2928,6465,3120,13080,0,6,0,2004,1000,-109,179,999,0,0,0,0
11-MAR-2020,20,32673,A,27741,33436,28350,30204,3085,6465,3720,13080,0,10,7,2005,999,-153,107,1000,1969,1000,-160,103
11-MAR-2020,21,31570,A,26738,32454,27352,29190,3150,6465,4500,13080,0,12,14,1820,910,-272,10,908,1777,904,-281,7
11-MAR-2020,22,30952,A,26216,31881,26835,28566,3214,6465,5180,13080,0,17,18,1806,903,-312,0,902,1776,903,-301,0
11-MAR-2020,23,30741,A,25964,31551,26580,28324,3262,6465,5510,13080,0,16,17,1806,903,-194,0,902,1776,903,-187,0
11-MAR-2020,24,30626,A,25927,31343,26541,28167,3310,6465,5350,13080,0,13,14,1806,902,-104,0,902,1776,903,-90,0
11-MAR-2020,25,30557,A,26057,31168,26667,28085,3292,6465,5220,13080,0,11,10,1806,902,24,44,902,1776,903,29,49
11-MAR-2020,26,30421,A,26124,31080,26732,27983,3273,6465,5220,13080,0,9,8,1806,902,-50,20,902,1776,903,-52,26
11-MAR-2020,27,30656,A,26388,31265,26996,28192,3211,6465,4310,13080,0,9,8,1806,902,57,143,901,1776,902,67,149
11-MAR-2020,28,30592,A,26404,31203,27015,28134,3148,6465,3970,13080,0,11,11,1806,903,81,152,902,1776,903,81,156
11-MAR-2020,29,30569,A,26429,31182,27043,28041,3111,6465,3580,13080,0,13,14,1806,902,81,269,902,1776,903,81,278
11-MAR-2020,30,30592,A,26471,31202,27082,28065,3074,6465,3140,13080,0,10,8,1806,902,71,310,901,1776,903,67,298
11-MAR-2020,31,31372,A,27232,32014,27840,28869,2983,6465,2450,13080,0,8,8,1806,902,-34,167,902,1776,903,-37,158
11-MAR-2020,32,32553,A,28367,33163,28976,30007,2891,6465,1820,13080,0,10,9,1806,903,58,148,902,1777,903,67,143
11-MAR-2020,33,33814,A,29578,34428,30194,31128,2809,6465,1340,13080,0,14,14,1989,972,34,27,1011,1969,979,30,21
11-MAR-2020,34,35360,A,31159,35975,31766,32368,2727,6465,710,13080,0,15,7,2004,978,31,0,1019,1971,980,33,0
11-MAR-2020,35,36580,A,32271,37263,32878,33160,2599,6465,274,13080,0,8,7,2003,998,-75,0,1019,1971,1000,-88,0
11-MAR-2020,36,37894,A,33344,38689,34060,34320,2470,6465,43,13080,0,8,9,2004,1000,-187,0,1020,1971,1000,-188,0
11-MAR-2020,37,38636,A,34105,39436,34880,34905,2470,6465,1,13080,5,8,7,2003,1053,-192,7,1019,1971,1058,-190,12
11-MAR-2020,38,38893,A,34334,39688,35105,34973,2470,6465,0,13080,198,3,2,2003,1057,-192,103,1019,1971,1058,-191,108
11-MAR-2020,39,38384,A,33863,39176,34633,34494,2543,6465,0,13080,232,6,2,2003,1057,-186,62,1019,1971,1059,-181,55
11-MAR-2020,40,37559,A,33126,38245,33821,33711,2615,6465,0,13080,133,8,9,2003,1056,-78,10,1019,1971,1059,-67,16
11-MAR-2020,41,36513,A,32288,37121,32945,32744,2672,6465,0,13080,20,8,9,2003,1056,20,125,1019,1971,1058,30,132
11-MAR-2020,42,34925,A,30516,35537,31125,31386,2728,6465,0,13080,0,12,9,2003,1056,44,138,1019,1967,1058,45,133
11-MAR-2020,43,32977,A,28665,33589,29279,29713,2814,6465,0,13080,0,12,14,1727,868,79,72,864,1683,857,79,74
11-MAR-2020,44,30888,A,26323,31501,26937,27982,2900,6465,0,13080,0,13,14,1707,853,79,178,853,1679,854,80,188
11-MAR-2020,45,28970,A,24516,29590,25139,26311,3007,6465,0,13080,0,20,23,1613,807,78,329,806,1582,806,77,338
11-MAR-2020,46,27046,A,22583,27745,23205,24576,3113,6465,0,13080,0,99,112,1607,802,76,362,803,1581,794,77,351
11-MAR-2020,47,25026,A,20533,26403,22068,22724,3210,6465,0,13080,0,777,816,1516,294,32,363,758,1485,266,28,371
11-MAR-2020,48,23825,A,19497,25400,21323,21683,3307,6465,0,13080,0,898,904,1509,252,-77,440,755,1485,261,-89,439
12-MAR-2020,1,23382,A,19476,25157,21512,21354,3279,6465,0,13080,0,938,937,1500,718,-237,478,712,1475,743,-246,477
12-MAR-2020,2,23759,A,19702,25542,21618,21852,3251,6465,0,13080,0,933,933,1499,756,-250,481,709,1475,756,-242,477
12-MAR-2020,3,23352,A,19415,25207,21527,21547,3244,6465,0,13080,0,984,990,1416,711,-271,468,577,1386,708,-276,466
12-MAR-2020,4,22944,A,18930,24820,21095,21217,3237,6465,0,13080,0,1005,1005,1409,708,-271,462,568,1386,699,-261,451
12-MAR-2020,5,22487,A,18346,24221,20505,20799,3220,6465,0,13080,0,1001,1002,1409,290,-133,318,698,1386,265,-124,304
12-MAR-2020,6,22423,A,18185,24134,20333,20648,3203,6465,0,13080,0,995,996,1409,255,-116,283,708,1386,243,-116,289
12-MAR-2020,7,22092,A,18181,23787,20312,20292,3108,6465,0,13080,0,986,986,1410,8,-109,430,387,1386,-1,-105,437
12-MAR-2020,8,21827,A,17901,23489,20031,20055,3013,6465,0,13080,0,986,987,1410,0,-76,504,364,1386,-1,-68,500
12-MAR-2020,9,21640,A,17910,23631,20504,19892,2942,6465,0,13080,0,985,986,1411,-387,-19,504,155,1386,-419,-17,500
12-MAR-2020,10,21852,A,18158,23868,20670,20119,2871,6465,0,13080,0,971,966,1411,-445,20,504,140,1386,-421,29,500
12-MAR-2020,11,22861,A,19333,24085,20532,21054,2832,6465,0,13080,0,615,586,1364,-9,81,504,80,1337,-1,81,500
12-MAR-2020,12,24549,A,20965,25247,21658,22605,2793,6465,0,13080,0,98,61,1360,0,81,504,81,1340,-1,81,500
12-MAR-2020,13,27513,A,23287,28131,23906,25291,2811,6465,3,13080,0,18,11,1635,94,81,504,785,1625,100,81,500
12-MAR-2020,14,29945,A,25607,30563,26226,27539,2828,6465,180,13080,0,18,19,1656,102,81,504,842,1631,101,81,500
12-MAR-2020,15,32477,A,27892,33095,28507,29754,2915,6465,901,13080,0,18,15,1887,102,81,504,943,1871,102,81,500
12-MAR-2020,16,33199,A,28396,33814,29011,30337,3002,6465,1920,13080,0,15,15,1904,102,81,504,951,1873,101,81,500
12-MAR-2020,17,33303,A,28603,33921,29215,30366,3097,6465,2680,13080,0,18,12,1904,586,81,504,921,1873,625,81,500
12-MAR-2020,18,32680,A,27990,33293,28602,29733,3192,6465,3850,13080,0,13,11,1904,687,81,504,919,1873,689,81,500
12-MAR-2020,19,32517,A,27885,33127,28495,29538,3325,6465,4470,13080,0,10,10,1863,932,81,434,948,1830,948,81,419
12-MAR-2020,20,31963,A,27380,32573,27991,28998,3458,6465,4990,13080,0,10,10,1857,951,81,324,951,1810,951,81,322
12-MAR-2020,21,30996,A,26670,31604,27278,28059,3497,6465,5820,13080,0,8,8,1220,951,81,426,951,1169,951,81,428
12-MAR-2020,22,30827,A,26569,31437,27182,27859,3536,6465,6110,13080,0,10,8,1174,950,81,408,950,1173,951,81,402
12-MAR-2020,23,30607,A,26438,31217,27047,27612,3574,6465,6750,13080,0,10,8,1848,951,81,450,950,1850,952,81,449
12-MAR-2020,24,30719,A,26430,31329,27041,27705,3612,6465,6880,13080,0,10,11,1902,950,80,447,950,1871,952,78,445
12-MAR-2020,25,30696,A,26429,31306,27038,27706,3563,6465,6530,13080,0,10,9,1905,948,48,504,950,1874,951,48,500
12-MAR-2020,26,30550,A,26546,31160,27158,27531,3513,6465,6520,13080,0,10,12,1905,950,31,486,951,1874,951,32,482
12-MAR-2020,27,30480,A,26449,31090,27061,27474,3485,6465,6430,13080,0,10,12,1905,950,29,503,951,1874,951,31,500
12-MAR-2020,28,30331,A,26340,30941,26952,27363,3456,6465,5750,13080,0,10,12,1905,950,55,504,950,1874,951,56,500
12-MAR-2020,29,30414,A,26562,31024,27172,27473,3386,6465,5300,13080,0,10,11,1906,949,29,504,949,1874,951,33,500
12-MAR-2020,30,30643,A,26869,31253,27481,27686,3315,6465,4800,13080,0,10,12,1906,950,81,504,950,1874,951,81,499
12-MAR-2020,31,31149,A,27480,31759,28092,28139,3328,6465,3930,13080,0,10,12,1906,949,53,437,951,1874,951,53,423
12-MAR-2020,32,32422,A,28762,33034,29376,29398,3340,6465,3220,13080,0,12,15,1905,950,71,407,951,1874,951,67,411
12-MAR-2020,33,33823,A,30074,34452,30686,30720,3313,6465,2280,13080,0,11,12,1997,978,-18,477,1014,1970,982,-21,477
12-MAR-2020,34,35612,A,31840,36280,32455,32425,3286,6465,1310,13080,0,12,15,2004,981,-56,462,1019,1971,983,-61,449
12-MAR-2020,35,36727,A,32988,37499,33604,33510,3249,6465,510,13080,0,15,16,2003,997,-157,316,1019,1970,1000,-155,301
12-MAR-2020,36,37823,A,34047,38487,34663,34580,3212,6465,84,13080,0,13,10,2003,1000,-51,291,1020,1970,1000,-42,294
12-MAR-2020,37,38867,A,34827,39542,35435,35593,3210,6465,1,13080,0,6,1,2003,1051,-69,292,1019,1971,1058,-76,286
12-MAR-2020,38,39472,A,35259,40232,35860,36164,3208,6465,0,13080,0,4,1,2003,1055,-156,235,1019,1970,1059,-161,224
12-MAR-2020,39,39047,A,34657,39915,35260,35799,3167,6465,0,13080,0,8,1,2003,1057,-260,84,1019,1970,1059,-263,74
12-MAR-2020,40,38463,A,33793,39377,34403,35273,3125,6465,0,13080,0,11,10,2003,1057,-303,0,1019,1971,1059,-302,0
12-MAR-2020,41,37401,A,32755,38272,33365,34270,3082,6465,0,13080,0,11,10,2003,1057,-253,-7,1020,1971,1059,-253,-13
12-MAR-2020,42,35875,A,31253,36748,31862,32893,3039,6465,0,13080,0,12,10,2003,1056,-248,-13,1020,1970,1057,-237,-13
12-MAR-2020,43,33878,A,29277,34588,29887,31038,3006,6465,0,13080,0,10,10,1883,930,-100,51,927,1844,923,-86,58
12-MAR-2020,44,31859,A,27327,32469,27940,29106,2972,6465,0,13080,0,10,10,1874,920,26,12,921,1841,920,34,9
12-MAR-2020,45,29835,A,25404,30445,26017,27161,2955,6465,0,13080,0,10,9,1668,710,71,42,834,1628,694,73,47
12-MAR-2020,46,28070,A,23731,28695,24361,25432,2938,6465,0,13080,0,25,26,1653,692,19,3,828,1625,692,18,2
12-MAR-2020,47,26202,A,22024,27401,23457,23704,2820,6465,0,13080,0,599,651,1518,752,72,53,762,1484,755,80,63
12-MAR-2020,48,25051,A,20924,26636,23095,22669,2701,6465,0,13080,0,985,994,1508,757,109,90,757,1483,756,108,92
13-MAR-2020,1,24708,A,20706,26300,22876,22402,2638,6465,0,13080,0,992,996,1508,750,109,147,756,1480,756,108,158
13-MAR-2020,2,25055,A,21107,26642,23271,22782,2574,6465,0,13080,0,987,990,1508,757,109,270,756,1483,756,108,269
13-MAR-2020,3,25051,A,20950,26643,23121,22825,2506,6465,0,13080,0,992,996,1509,757,109,212,756,1483,757,108,204
13-MAR-2020,4,24454,A,20362,26046,22530,22314,2437,6465,0,13080,0,992,993,1508,758,108,87,756,1483,757,107,76
13-MAR-2020,5,23998,A,19923,25590,22349,21914,2373,6465,0,13080,0,982,981,1508,757,37,-10,755,1483,756,33,-11
13-MAR-2020,6,23880,A,19683,25507,22109,21777,2308,6465,0,13080,0,982,982,1509,757,-33,-12,755,1483,756,-39,-11
13-MAR-2020,7,23335,A,19060,25052,21469,21219,2211,6465,0,13080,0,963,966,1509,757,-153,-1,756,1483,756,-158,-1
13-MAR-2020,8,23225,A,19015,24953,21418,21103,2114,6465,0,13080,0,963,966,1509,757,-165,0,756,1483,755,-161,-1
13-MAR-2020,9,23039,A,18927,24773,21320,20951,2029,6465,0,13080,0,955,958,1508,655,-154,-25,756,1483,654,-153,-27
13-MAR-2020,10,23373,A,19350,25052,21745,21298,1943,6465,0,13080,0,946,946,1508,654,-103,-30,756,1477,655,-91,-27
13-MAR-2020,11,24373,A,20414,25849,22487,22200,1860,6465,0,13080,0,876,857,1138,882,67,0,801,1098,898,77,0
13-MAR-2020,12,25805,A,22146,26700,23086,23475,1776,6465,0,13080,0,252,224,1120,901,37,-43,805,1125,902,32,-53
13-MAR-2020,13,28834,A,25314,29679,25937,26272,1686,6465,3,13080,0,30,20,1933,992,-26,-189,986,1938,999,-31,-198
13-MAR-2020,14,31522,A,28141,32578,28760,28727,1596,6465,184,13080,0,13,12,2002,999,-147,-296,1000,1957,1000,-158,-305
13-MAR-2020,15,34384,A,31056,35712,31665,31225,1548,6465,687,13080,0,12,8,1479,999,-269,-447,1000,1429,999,-276,-455
13-MAR-2020,16,35405,A,32082,36955,32695,32046,1500,6465,1440,13080,0,13,12,1441,999,-402,-535,999,1429,1000,-410,-530
13-MAR-2020,17,35925,A,32707,37529,33315,32446,1455,6465,2090,13080,0,12,8,1964,1053,-456,-536,999,1958,1058,-454,-530
13-MAR-2020,18,35886,A,32941,37491,33555,32416,1409,6465,2600,13080,0,14,12,2004,1057,-456,-535,1000,1970,1059,-454,-530
13-MAR-2020,19,36256,A,33382,37860,33993,32740,1385,6465,2680,13080,0,12,11,2004,1058,-456,-536,1000,1970,1059,-454,-530
13-MAR-2020,20,36056,A,33268,37655,33878,32564,1361,6465,2930,13080,0,8,10,2004,1056,-456,-535,999,1971,1059,-454,-530
13-MAR-2020,21,35976,A,33379,37575,33988,32533,1297,6465,3660,13080,0,8,9,2004,1057,-456,-535,1000,1970,1058,-454,-530
13-MAR-2020,22,35665,A,33234,37254,33840,32264,1233,6465,4100,13080,0,4,6,2004,1056,-456,-529,999,1970,1059,-454,-521
13-MAR-2020,23,35827,A,33563,37395,34167,32399,1174,6465,4150,13080,0,4,4,2004,1058,-456,-508,1000,1970,1059,-454,-503
13-MAR-2020,24,35870,A,33725,37324,34333,32399,1115,6465,4380,13080,0,4,7,2004,1057,-451,-399,1000,1970,1058,-445,-384
13-MAR-2020,25,35837,A,33765,37049,34372,32351,1083,6465,4580,13080,0,4,4,2004,1003,-361,-247,1000,1970,1000,-357,-234
13-MAR-2020,26,35707,A,33606,36775,34215,32194,1051,6465,4320,13080,0,4,9,2004,1000,-370,-94,1000,1971,1000,-362,-84
13-MAR-2020,27,35586,A,33430,36423,34035,32076,1014,6465,3890,13080,0,4,5,2004,1000,-232,-1,1000,1970,1000,-218,0
13-MAR-2020,28,35244,A,33054,35994,33660,31774,976,6465,3850,13080,0,4,6,2004,999,-146,0,1000,1970,1000,-139,0
13-MAR-2020,29,35174,A,32971,35868,33577,31747,955,6465,3420,13080,0,4,6,2005,999,-90,0,1000,1970,1000,-94,0
13-MAR-2020,30,35134,A,33055,35960,33662,31730,934,6465,3190,13080,0,4,6,2005,999,-222,0,1000,1971,1000,-229,0
13-MAR-2020,31,35310,A,33149,36131,33756,31932,936,6465,2630,13080,0,4,6,2005,999,-217,0,1000,1971,1000,-212,0
13-MAR-2020,32,35758,A,33679,36605,34285,32482,938,6465,1890,13080,0,4,6,2005,1000,-243,0,1000,1971,1000,-241,0
13-MAR-2020,33,36658,A,34597,37424,35206,33390,956,6465,1210,13080,0,7,9,2004,999,-159,31,1018,1971,1000,-153,35
13-MAR-2020,34,37660,A,35433,38442,36042,34308,974,6465,708,13080,0,16,9,2005,1000,-166,33,1019,1971,1000,-167,35
13-MAR-2020,35,38907,A,36506,39732,37116,35485,1012,6465,278,13080,0,10,11,2005,999,-215,0,1019,1971,1000,-214,0
13-MAR-2020,36,39597,A,37162,40372,37772,36169,1050,6465,40,13080,0,12,10,2004,1000,-163,0,1019,1971,1000,-159,0
13-MAR-2020,37,40242,A,37639,41056,38249,36751,1137,6465,0,13080,0,11,9,2004,1052,-203,0,1019,1971,1058,-200,0
13-MAR-2020,38,41301,A,38219,42188,38824,37695,1223,6465,0,13080,109,8,4,2004,1056,-218,-61,1019,1971,1059,-227,-74
13-MAR-2020,39,40239,A,37084,41433,37696,36739,1303,6465,0,13080,84,13,11,2005,1056,-368,-213,1020,1971,1058,-378,-224
13-MAR-2020,40,39164,A,36056,40514,36669,35845,1382,6465,0,13080,0,14,13,2004,1057,-455,-281,1019,1971,1058,-454,-282
13-MAR-2020,41,37814,A,34785,39279,35405,34609,1444,6465,0,13080,0,18,20,2004,1022,-456,-391,1018,1971,1022,-454,-393
13-MAR-2020,42,36583,A,33551,37970,34167,33506,1506,6465,0,13080,0,14,16,2004,1019,-456,-317,1019,1971,1021,-454,-304
13-MAR-2020,43,34612,A,31640,35828,32253,31714,1545,6465,0,13080,0,9,13,2005,940,-443,-164,934,1971,937,-435,-154
13-MAR-2020,44,32677,A,29681,33711,30293,29988,1583,6465,0,13080,0,9,12,2004,933,-328,-97,928,1971,936,-315,-105
13-MAR-2020,45,30863,A,28059,31960,28673,28364,1615,6465,0,13080,0,10,14,2006,926,-248,-239,537,1971,927,-251,-248
13-MAR-2020,46,29316,A,26418,30612,27033,26900,1647,6465,0,13080,0,14,15,2006,925,-383,-299,509,1971,927,-393,-298
13-MAR-2020,47,27769,A,24229,29134,24837,25468,1668,6465,0,13080,0,50,57,2005,993,-456,-259,965,1971,999,-454,-249
