SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW
17-FEB-2021,45,27874,A,29195,25918,3003,6527,0,13080,0,9,977,199,674,-348,-364,685
17-FEB-2021,46,26283,A,27523,24342,3016,6527,0,13080,0,9,923,169,663,-303,-328,678
17-FEB-2021,47,24533,A,25788,22731,3039,6527,0,13080,0,12,239,248,157,-257,-386,519
17-FEB-2021,48,23489,A,24843,21801,3061,6527,0,13080,0,47,202,252,129,-202,-505,513
18-FEB-2021,1,23140,A,24517,21491,3074,6527,0,13080,0,48,173,191,-129,-202,-398,209
18-FEB-2021,2,23518,A,24720,21934,3086,6527,0,13080,0,15,171,187,-139,-202,-246,194
18-FEB-2021,3,23267,A,24636,21772,3122,6527,0,13080,0,14,313,173,-105,-202,-182,-266
18-FEB-2021,4,22594,A,24064,21284,3158,6527,0,13080,0,16,317,164,-104,-202,-262,-286
18-FEB-2021,5,22026,A,24038,20786,3208,6527,0,13080,0,419,-21,-139,-473,-202,-137,-160
18-FEB-2021,6,21584,A,23906,20340,3257,6527,0,13080,0,657,-36,-172,-519,-202,-152,-156
18-FEB-2021,7,21237,A,23777,20007,3305,6527,0,13080,0,881,-249,-586,-512,-202,-34,-62
18-FEB-2021,8,20805,A,23705,19669,3352,6527,0,13080,0,1257,-259,-611,-512,-202,-8,-62
18-FEB-2021,9,20626,A,24079,19559,3383,6527,0,13080,0,959,-619,-448,-569,-180,0,-526
18-FEB-2021,10,20814,A,24016,19739,3413,6527,0,13080,0,693,-634,-431,-571,-159,0,-545
18-FEB-2021,11,21347,A,24057,20260,3425,6527,0,13080,0,18,-955,-246,-669,-99,-54,-315
18-FEB-2021,12,22304,A,24852,21110,3437,6527,0,13080,0,14,-968,-231,-664,40,-4,-298
18-FEB-2021,13,24403,A,25866,23063,3448,6527,0,13080,0,14,-709,-160,-140,182,67,328
18-FEB-2021,14,26064,A,27491,24641,3459,6527,0,13080,126,9,-698,-152,-120,252,210,359
18-FEB-2021,15,27672,A,28659,25968,3382,6527,1,13080,388,11,-374,-44,-2,246,145,86
18-FEB-2021,16,28661,A,29632,26830,3305,6527,62,13080,387,14,-357,-24,0,237,45,82
18-FEB-2021,17,30941,A,31555,28962,3209,6527,247,13080,64,14,148,412,650,137,13,657
18-FEB-2021,18,32506,A,33118,30375,3113,6527,545,13080,0,12,214,455,783,195,110,686
18-FEB-2021,19,33562,A,34172,31285,3030,6527,820,13080,0,10,1313,912,994,97,21,987
18-FEB-2021,20,34064,A,34680,31687,2947,6527,1280,13080,0,16,1403,902,1003,145,0,999
18-FEB-2021,21,34248,A,34862,31796,2943,6527,1670,13080,0,14,1783,-186,1004,42,0,738
18-FEB-2021,22,33801,A,34432,31480,2939,6527,2170,13080,0,15,1802,-271,989,-16,0,728
18-FEB-2021,23,33549,A,34162,31207,2981,6527,2790,13080,0,13,1947,-142,246,85,14,796
18-FEB-2021,24,33250,A,33862,30835,3022,6527,3100,13080,0,12,1952,-136,204,130,0,799
18-FEB-2021,25,33497,A,34109,31069,3044,6527,3660,13080,0,12,1952,-211,664,142,0,786
18-FEB-2021,26,33031,A,33645,30634,3066,6527,3950,13080,0,14,1947,-206,686,109,0,786
18-FEB-2021,27,32113,A,32725,29749,3084,6527,4160,13080,0,12,1425,143,858,78,0,550
18-FEB-2021,28,31251,A,31890,28954,3101,6527,4250,13080,0,19,1401,162,865,-20,0,541
18-FEB-2021,29,30838,A,31493,28520,3067,6527,3860,13080,0,55,1351,-48,901,11,0,469
18-FEB-2021,30,30737,A,31428,28366,3033,6527,3510,13080,0,39,1349,-56,902,-52,0,467
18-FEB-2021,31,31163,A,31773,28834,2948,6527,2980,13080,0,10,1351,205,806,49,0,565
18-FEB-2021,32,32054,A,32729,29709,2863,6527,2160,13080,0,10,1350,218,801,-65,35,568
18-FEB-2021,33,33569,A,34460,31139,2778,6527,1250,13080,0,12,1536,43,924,-226,-53,682
18-FEB-2021,34,35616,A,36626,33044,2692,6527,401,13080,0,14,1546,55,927,-377,-19,686
18-FEB-2021,35,37591,A,38712,34846,2656,6527,22,13080,0,15,1984,932,595,-384,-122,527
18-FEB-2021,36,39530,A,40629,36725,2619,6527,0,13080,0,14,2004,992,581,-351,-134,521
18-FEB-2021,37,40014,A,41251,37291,2615,6527,0,13080,0,13,2003,992,592,-354,-270,572
18-FEB-2021,38,39370,A,40526,36583,2611,6527,0,13080,0,14,2002,982,593,-278,-264,573
18-FEB-2021,39,37976,A,38829,35355,2596,6527,0,13080,0,13,1689,632,802,-128,-112,643
18-FEB-2021,40,36536,A,37192,34040,2580,6527,0,13080,0,11,1676,603,811,-41,-4,646
18-FEB-2021,41,35367,A,35976,32875,2527,6527,0,13080,0,9,1311,437,903,81,0,860
18-FEB-2021,42,34149,A,34755,31824,2473,6527,0,13080,0,6,1296,421,906,177,66,868
18-FEB-2021,43,32681,A,33291,30495,2427,6527,0,13080,0,10,1383,226,775,308,194,698
18-FEB-2021,44,31133,A,31741,29093,2381,6527,0,13080,0,8,1374,210,770,321,132,692
18-FEB-2021,45,29390,A,30000,27452,2328,6527,0,13080,0,10,681,111,805,330,229,800
18-FEB-2021,46,27669,A,28278,25840,2274,6527,0,13080,0,9,645,103,806,331,146,804
18-FEB-2021,47,25975,A,26585,24169,2174,6527,0,13080,0,10,1076,53,542,369,153,783
18-FEB-2021,48,25113,A,25723,23378,2074,6527,0,13080,0,10,1090,60,531,309,305,782
19-FEB-2021,1,24876,A,25489,23188,2072,6527,0,13080,0,13,567,440,731,379,453,766
19-FEB-2021,2,25169,A,25784,23558,2069,6527,0,13080,0,15,542,474,738,386,504,766
19-FEB-2021,3,25047,A,25681,23393,2120,6527,0,13080,0,34,442,736,775,386,504,746
19-FEB-2021,4,24589,A,25461,23008,2170,6527,0,13080,0,272,437,754,776,386,504,746
19-FEB-2021,5,23814,A,25068,22300,2230,6527,0,13080,0,654,17,777,776,386,504,663
19-FEB-2021,6,23373,A,24906,21898,2290,6527,0,13080,0,920,-13,749,776,333,504,660
19-FEB-2021,7,22802,A,24908,21402,2400,6527,0,13080,0,806,-700,-207,672,253,504,522
19-FEB-2021,8,22314,A,24742,20942,2510,6527,0,13080,0,1090,-738,-282,666,253,504,514
19-FEB-2021,9,21942,A,24288,20648,2608,6527,0,13080,0,752,-994,-450,395,253,504,107
19-FEB-2021,10,21881,A,24258,20650,2706,6527,0,13080,0,773,-1004,-471,384,253,504,89
19-FEB-2021,11,22253,A,24165,21083,2777,6527,0,13080,0,38,-1256,-812,347,253,504,-18
19-FEB-2021,12,23019,A,24838,21811,2847,6527,0,13080,0,15,-1182,-823,347,253,504,-22
19-FEB-2021,13,24991,A,25606,23657,2988,6527,0,13080,0,15,225,-372,681,253,504,22
19-FEB-2021,14,26616,A,27227,25158,3129,6527,0,13080,0,11,366,-336,695,253,504,25
19-FEB-2021,15,28540,A,29149,26877,3206,6527,18,13080,0,9,831,-183,640,253,504,398
19-FEB-2021,16,29849,A,30458,28067,3283,6527,73,13080,0,9,858,-169,638,253,504,415
19-FEB-2021,17,31563,A,32172,29637,3375,6527,225,13080,0,9,1435,-16,782,253,504,818
19-FEB-2021,18,32748,A,33356,30674,3466,6527,446,13080,0,8,1468,-6,788,253,504,834
19-FEB-2021,19,33699,A,34309,31498,3529,6527,624,13080,0,10,1970,-6,994,253,504,994
19-FEB-2021,20,34093,A,34703,31838,3592,6527,806,13080,0,10,1993,-6,1003,253,504,999
19-FEB-2021,21,34222,A,34830,31943,3622,6527,976,13080,0,8,1998,-6,998,253,499,999
19-FEB-2021,22,34264,A,34871,31980,3652,6527,1060,13080,0,7,2001,20,998,241,410,1000
19-FEB-2021,23,34411,A,35021,32108,3683,6527,1160,13080,0,10,1854,929,998,153,268,998
19-FEB-2021,24,34540,A,35147,32196,3714,6527,1290,13080,0,7,2002,992,998,238,172,998
19-FEB-2021,25,34573,A,35183,32186,3728,6527,1130,13080,0,10,2002,992,991,246,78,1000
19-FEB-2021,26,34659,A,35268,32257,3742,6527,1020,13080,0,9,2002,992,991,241,62,999
19-FEB-2021,27,34929,A,35539,32576,3777,6527,929,13080,0,10,2002,992,995,251,169,1000
19-FEB-2021,28,34326,A,34940,32091,3811,6527,1010,13080,0,14,2001,992,995,251,95,999
19-FEB-2021,29,34097,A,34713,31928,3799,6527,890,13080,0,16,2002,992,991,251,1,999
19-FEB-2021,30,33941,A,34554,31837,3787,6527,690,13080,0,13,2002,992,991,251,23,999
19-FEB-2021,31,33911,A,34518,31830,3757,6527,517,13080,0,7,2001,992,1002,251,155,999
19-FEB-2021,32,33988,A,34658,31934,3727,6527,364,13080,0,70,2002,992,1003,251,179,999
19-FEB-2021,33,34288,A,34895,32191,3692,6527,193,13080,0,7,2001,992,851,251,236,1018
19-FEB-2021,34,35174,A,35784,32935,3656,6527,44,13080,0,10,2002,992,845,249,181,1019
19-FEB-2021,35,36510,A,37126,34144,3658,6527,0,13080,0,16,2001,992,992,152,37,1019
19-FEB-2021,36,37702,A,38310,35275,3660,6527,0,13080,0,8,2000,992,998,38,68,1019
19-FEB-2021,37,37727,A,38417,35353,3680,6527,0,13080,0,7,2000,992,998,-83,5,1019
19-FEB-2021,38,36597,A,37507,34278,3699,6527,0,13080,0,10,2000,992,997,-246,-54,1019
19-FEB-2021,39,35186,A,36099,33000,3682,6527,0,13080,0,6,2000,992,998,-297,-10,1019
19-FEB-2021,40,33366,A,34189,31323,3664,6527,0,13080,0,4,2000,991,998,-219,0,1019
19-FEB-2021,41,32100,A,32784,29970,3596,6527,0,13080,0,4,1904,947,955,-80,0,954
19-FEB-2021,42,30668,A,31389,28678,3528,6527,0,13080,0,5,1900,941,954,-82,-34,951
19-FEB-2021,43,29375,A,29996,27457,3474,6527,0,13080,0,7,1708,840,860,25,-14,857
19-FEB-2021,44,28226,A,29021,26445,3419,6527,0,13080,0,9,1698,818,856,-71,-115,853
19-FEB-2021,45,26221,A,26912,24609,3325,6527,0,13080,0,9,1292,255,660,-41,-41,706
19-FEB-2021,46,25034,A,25944,23465,3230,6527,0,13080,0,12,1275,220,639,-157,-141,701
19-FEB-2021,47,23459,A,24664,21971,3140,6527,0,13080,0,13,1309,343,124,-299,-293,517
19-FEB-2021,48,22755,A,24140,21288,3050,6527,0,13080,0,14,1311,356,110,-434,-337,511
20-FEB-2021,1,22694,A,24094,21246,2975,6527,0,13080,0,54,1172,537,417,-455,-291,582
20-FEB-2021,2,23123,A,24325,21668,2900,6527,0,13080,0,18,1167,551,430,-444,-140,584
20-FEB-2021,3,22912,A,24115,21407,2806,6527,0,13080,0,16,1284,578,455,-453,-134,679
20-FEB-2021,4,22273,A,23596,20817,2712,6527,0,13080,0,15,1283,580,456,-455,-253,681
20-FEB-2021,5,21685,A,23272,20326,2618,6527,0,13080,0,245,773,571,496,-455,-287,305
20-FEB-2021,6,21249,A,22965,19887,2524,6527,0,13080,0,310,744,569,497,-455,-351,291
20-FEB-2021,7,20856,A,22295,19453,2479,6527,0,13080,0,180,236,524,474,-442,-217,313
20-FEB-2021,8,20526,A,22301,19027,2433,6527,0,13080,0,527,202,520,473,-454,-194,314
20-FEB-2021,9,20422,A,22119,18862,2393,6527,0,13080,0,586,7,479,317,-455,-56,433
20-FEB-2021,10,20297,A,22035,18712,2352,6527,0,13080,0,642,-1,473,312,-452,-43,437
20-FEB-2021,11,20580,A,22207,18907,2333,6527,0,13080,0,672,191,371,271,-354,-1,532
20-FEB-2021,12,20811,A,22364,19121,2314,6527,0,13080,0,637,199,361,269,-316,0,535
20-FEB-2021,13,21963,A,23175,20166,2334,6527,0,13080,0,362,345,254,371,-250,0,676
20-FEB-2021,14,22792,A,23671,20935,2353,6527,0,13080,0,154,378,258,363,-125,0,681
20-FEB-2021,15,23798,A,24719,21747,2386,6527,15,13080,0,174,1304,654,-96,-51,0,633
20-FEB-2021,16,24220,A,25097,22158,2418,6527,103,13080,0,155,1367,682,-104,-18,0,631
20-FEB-2021,17,25449,A,26140,23259,2466,6527,346,13080,0,91,1406,702,598,33,0,704
20-FEB-2021,18,26329,A,26942,24080,2513,6527,513,13080,0,13,1407,704,712,153,0,707
20-FEB-2021,19,27336,A,27948,24924,2575,6527,748,13080,0,12,1502,748,760,118,0,753
20-FEB-2021,20,28003,A,28617,25544,2637,6527,1070,13080,0,14,1505,752,758,193,23,755
20-FEB-2021,21,28135,A,28899,25689,2763,6527,1500,13080,0,164,1601,796,806,268,150,802
20-FEB-2021,22,27940,A,28554,25499,2888,6527,2150,13080,0,14,1604,799,809,268,151,803
20-FEB-2021,23,27898,A,28540,25402,3009,6527,2760,13080,0,42,1605,799,808,252,139,804
20-FEB-2021,24,28037,A,28655,25545,3130,6527,2900,13080,0,18,1605,800,808,252,209,804
20-FEB-2021,25,28419,A,29030,26018,3237,6527,2650,13080,0,11,1700,844,855,252,277,851
20-FEB-2021,26,28667,A,29277,26321,3344,6527,2220,13080,0,10,1703,846,858,252,264,853
20-FEB-2021,27,28672,A,29282,26472,3464,6527,1870,13080,0,10,1608,802,808,252,374,806
20-FEB-2021,28,28076,A,28688,26042,3583,6527,1850,13080,0,12,1603,799,807,252,414,803
20-FEB-2021,29,27643,A,28255,25750,3622,6527,1670,13080,0,12,1605,799,807,252,414,803
20-FEB-2021,30,27459,A,28329,25611,3661,6527,1450,13080,0,270,1605,796,809,252,414,803
20-FEB-2021,31,27670,A,28437,25807,3688,6527,1110,13080,0,167,1605,662,809,252,414,805
20-FEB-2021,32,27854,A,28461,26006,3714,6527,882,13080,0,7,1605,657,809,252,414,804
20-FEB-2021,33,28835,A,29444,26976,3693,6527,503,13080,0,9,1748,790,855,252,414,852
20-FEB-2021,34,30193,A,30805,28233,3672,6527,133,13080,0,12,1753,803,857,240,361,853
20-FEB-2021,35,32129,A,32734,30012,3703,6527,8,13080,0,5,1897,935,922,151,228,948
20-FEB-2021,36,33623,A,34227,31418,3734,6527,0,13080,0,4,1902,944,924,237,163,951
20-FEB-2021,37,34063,A,34664,31876,3732,6527,0,13080,0,1,1903,944,952,251,123,951
20-FEB-2021,38,33295,A,33898,31185,3730,6527,0,13080,0,3,1903,943,954,194,50,951
20-FEB-2021,39,31984,A,32596,30035,3680,6527,0,13080,0,12,1806,899,907,247,157,904
20-FEB-2021,40,30836,A,31452,29023,3629,6527,0,13080,0,16,1803,896,907,252,271,902
20-FEB-2021,41,29652,A,30266,27861,3521,6527,0,13080,0,14,1610,896,812,247,421,808
20-FEB-2021,42,28497,A,29110,26806,3413,6527,0,13080,0,13,1603,887,805,172,504,805
20-FEB-2021,43,27112,A,27722,25543,3300,6527,0,13080,0,10,1388,575,325,244,504,728
20-FEB-2021,44,25941,A,26549,24493,3187,6527,0,13080,0,8,1381,543,300,207,504,726
20-FEB-2021,45,24777,A,25385,23403,3080,6527,0,13080,0,8,1188,140,198,250,488,557
20-FEB-2021,46,23854,A,24473,22448,2973,6527,0,13080,0,19,1165,122,192,252,400,551
20-FEB-2021,47,22696,A,23892,21358,2838,6527,0,13080,0,596,382,469,3,252,368,552
20-FEB-2021,48,21911,A,23389,20681,2702,6527,0,13080,0,878,335,485,0,252,342,552
21-FEB-2021,1,21828,A,23297,20620,2645,6527,0,13080,0,869,499,195,0,252,465,566
21-FEB-2021,2,22363,A,23563,21243,2587,6527,0,13080,0,600,505,181,0,252,504,567
21-FEB-2021,3,22100,A,23419,21037,2506,6527,0,13080,0,719,330,380,329,249,496,435
21-FEB-2021,4,21500,A,23031,20529,2424,6527,0,13080,0,931,324,392,364,160,504,431
21-FEB-2021,5,21072,A,22597,20171,2418,6527,0,13080,0,925,205,356,277,153,504,356
21-FEB-2021,6,20926,A,22454,20008,2412,6527,0,13080,0,928,201,355,274,115,504,354
21-FEB-2021,7,20778,A,22308,19845,2378,6527,0,13080,0,930,283,425,229,107,504,459
21-FEB-2021,8,20458,A,22246,19522,2344,6527,0,13080,0,1188,285,431,225,67,487,463
21-FEB-2021,9,20210,A,22222,19286,2308,6527,0,13080,0,1261,-37,456,-114,152,379,426
21-FEB-2021,10,20329,A,22349,19373,2271,6527,0,13080,0,1247,-51,457,-122,60,467,425
21-FEB-2021,11,20697,A,22647,19687,2222,6527,0,13080,0,1198,12,444,-152,153,504,673
21-FEB-2021,12,20972,A,22637,19894,2173,6527,0,13080,0,913,16,442,-152,233,417,682
21-FEB-2021,13,21871,A,23046,20710,2114,6527,1,13080,0,575,327,363,497,252,271,463
21-FEB-2021,14,22534,A,23441,21313,2054,6527,0,13080,0,307,365,366,576,244,234,455
21-FEB-2021,15,23347,A,23966,22035,2016,6527,1,13080,0,19,1270,662,684,140,93,679
21-FEB-2021,16,23674,A,24327,22305,1977,6527,93,13080,0,53,1330,684,688,135,1,687
21-FEB-2021,17,24629,A,25245,23138,1960,6527,285,13080,0,16,1499,747,757,111,0,752
21-FEB-2021,18,25740,A,26349,24137,1943,6527,639,13080,0,9,1504,753,761,236,26,754
21-FEB-2021,19,27214,A,27821,25534,1920,6527,937,13080,0,7,1696,841,852,252,2,849
21-FEB-2021,20,28058,A,28660,26345,1897,6527,1060,13080,0,2,1703,849,856,244,0,852
21-FEB-2021,21,28882,A,29484,27157,1930,6527,1270,13080,0,2,1800,892,904,187,0,901
21-FEB-2021,22,29292,A,29895,27558,1963,6527,1890,13080,0,3,1803,896,905,153,39,902
21-FEB-2021,23,30152,A,30821,28314,1985,6527,1950,13080,0,11,1899,941,952,-7,-51,950
21-FEB-2021,24,30639,A,31390,28794,2007,6527,2460,13080,0,11,1902,946,954,-128,-12,951
21-FEB-2021,25,31175,A,31853,29346,1960,6527,2640,13080,0,11,1998,989,1002,-67,0,998
21-FEB-2021,26,31280,A,31997,29464,1912,6527,2820,13080,0,7,2002,992,1004,-110,0,999
21-FEB-2021,27,31191,A,31851,29419,1871,6527,2680,13080,0,6,2002,992,1004,-54,0,999
21-FEB-2021,28,30727,A,31449,28961,1829,6527,2500,13080,0,6,2002,989,1004,-116,54,999
21-FEB-2021,29,30746,A,31541,28988,1736,6527,2220,13080,0,5,2002,900,1004,-190,10,999
21-FEB-2021,30,30894,A,31824,29075,1642,6527,1700,13080,0,5,2002,897,1002,-276,-49,999
21-FEB-2021,31,31252,A,32187,29310,1504,6527,1420,13080,0,4,2002,986,711,-326,-5,999
21-FEB-2021,32,32072,A,33040,30044,1365,6527,892,13080,0,5,2002,992,698,-363,0,999
21-FEB-2021,33,33112,A,34129,30901,1319,6527,490,13080,0,12,2003,992,878,-405,0,1018
21-FEB-2021,34,34994,A,36060,32489,1273,6527,183,13080,0,13,2003,992,885,-393,-60,1019
21-FEB-2021,35,36471,A,37734,33645,1243,6527,16,13080,0,6,2002,992,998,-455,-202,1018
21-FEB-2021,36,37780,A,39039,34702,1213,6527,0,13080,0,4,2003,992,1004,-455,-200,1019
21-FEB-2021,37,38079,A,39470,34894,1207,6527,0,13080,0,3,2002,992,1003,-455,-333,1019
21-FEB-2021,38,37150,A,38646,34018,1201,6527,0,13080,0,8,2002,992,1003,-453,-435,1019
21-FEB-2021,39,35750,A,37059,32722,1183,6527,0,13080,0,16,2002,992,1004,-382,-311,1019
21-FEB-2021,40,34645,A,35863,31760,1164,6527,0,13080,0,18,2002,992,1003,-443,-157,1019
21-FEB-2021,41,33642,A,34766,30825,1137,6527,0,13080,0,14,2002,992,1003,-454,-56,1019
21-FEB-2021,42,32407,A,33506,29738,1110,6527,0,13080,0,8,2002,992,1004,-454,-37,1019
21-FEB-2021,43,31195,A,32187,28629,1080,6527,0,13080,0,8,2002,992,1003,-384,0,1000
21-FEB-2021,44,29777,A,30666,27316,1050,6527,0,13080,0,6,2002,991,1003,-283,0,999
21-FEB-2021,45,28299,A,29146,25981,1008,6527,0,13080,0,5,1906,947,955,-242,0,953
21-FEB-2021,46,27196,A,28059,24914,965,6527,0,13080,0,2,1902,941,953,-261,0,951
21-FEB-2021,47,25871,A,26720,23650,897,6527,0,13080,0,2,1617,809,816,-247,0,809
21-FEB-2021,48,24740,A,25686,22614,828,6527,0,13080,0,2,1606,800,809,-344,0,803
22-FEB-2021,1,24663,A,25577,22609,806,6527,0,13080,0,2,1606,800,810,-253,-59,804
22-FEB-2021,2,25256,A,25964,23175,783,6527,0,13080,0,2,1606,800,809,-102,-4,803
22-FEB-2021,3,25164,A,25845,23082,773,6527,0,13080,0,2,1606,800,808,-79,0,804
22-FEB-2021,4,24684,A,25353,22611,762,6527,0,13080,0,8,1606,800,807,-61,0,804
22-FEB-2021,5,24051,A,25195,22008,745,6527,0,13080,0,411,1606,800,806,-133,0,803
22-FEB-2021,6,23691,A,25173,21623,727,6527,0,13080,0,630,1606,800,806,-252,0,803
22-FEB-2021,7,23409,A,24845,21298,718,6527,0,13080,0,655,1606,800,808,-181,0,804
22-FEB-2021,8,23034,A,24575,20945,708,6527,0,13080,0,722,1606,800,809,-219,0,804
22-FEB-2021,9,22914,A,24382,20885,706,6527,0,13080,0,734,1606,800,808,-134,0,803
22-FEB-2021,10,23164,A,24855,21135,703,6527,0,13080,0,903,1607,803,808,-188,0,804
22-FEB-2021,11,23898,A,25194,21819,716,6527,0,13080,0,490,1891,935,947,-168,-38,946
22-FEB-2021,12,24817,A,25946,22642,728,6527,0,13080,0,491,1903,946,952,-38,0,951
22-FEB-2021,13,27185,A,27805,24805,731,6527,0,13080,0,20,1998,989,1002,51,0,998
22-FEB-2021,14,29346,A,30015,26784,734,6527,0,13080,0,12,2002,991,1003,-57,0,999
22-FEB-2021,15,31595,A,32478,28799,767,6527,6,13080,0,13,2002,973,1003,-216,-54,989
22-FEB-2021,16,33021,A,34009,30124,799,6527,123,13080,0,11,2001,972,1003,-367,-10,988
22-FEB-2021,17,34545,A,35689,31519,812,6527,298,13080,0,8,2002,991,1060,-449,-87,999
22-FEB-2021,18,35907,A,37103,32729,825,6527,523,13080,0,12,2001,992,1056,-373,-211,999
22-FEB-2021,19,36083,A,37497,32848,856,6527,795,13080,0,12,2001,992,1062,-447,-355,1000
22-FEB-2021,20,36212,A,37615,33023,887,6527,1050,13080,0,12,2001,992,1062,-455,-336,999
22-FEB-2021,21,36178,A,37660,33089,936,6527,1330,13080,0,8,2001,992,1062,-455,-419,1000
22-FEB-2021,22,36033,A,37422,33048,985,6527,1610,13080,0,7,2002,992,1062,-455,-327,999
22-FEB-2021,23,36379,A,37547,33483,1035,6527,1950,13080,0,7,2001,992,1062,-386,-175,999
22-FEB-2021,24,36058,A,36933,33266,1084,6527,2400,13080,0,7,2001,989,1063,-236,-32,999
22-FEB-2021,25,36095,A,36788,33369,1087,6527,2770,13080,0,6,2001,900,1062,-87,0,1000
22-FEB-2021,26,35686,A,36291,33012,1090,6527,3010,13080,0,5,2001,892,1062,67,0,1000
22-FEB-2021,27,35229,A,35831,32584,1098,6527,3160,13080,0,2,2001,803,1004,217,0,1000
22-FEB-2021,28,34388,A,34993,31847,1106,6527,3200,13080,0,5,2002,789,1003,309,48,999
22-FEB-2021,29,33947,A,34555,31500,1076,6527,3290,13080,0,8,2002,499,964,310,147,905
22-FEB-2021,30,33800,A,34407,31321,1046,6527,2980,13080,0,7,2002,483,845,305,214,900
22-FEB-2021,31,33775,A,34384,31283,1023,6527,2480,13080,0,9,2002,635,3,263,251,555
22-FEB-2021,32,34367,A,34975,31849,1000,6527,2140,13080,0,8,2003,646,0,263,174,542
22-FEB-2021,33,35396,A,36002,32671,1030,6527,1370,13080,0,6,2002,669,617,263,184,808
22-FEB-2021,34,36718,A,37325,33879,1059,6527,572,13080,0,7,2002,679,737,263,223,818
22-FEB-2021,35,38574,A,39188,35557,1101,6527,56,13080,0,14,2001,972,1048,213,237,1012
22-FEB-2021,36,40017,A,40625,36837,1143,6527,0,13080,0,8,2001,992,1062,259,388,1019
22-FEB-2021,37,40628,A,41237,37401,1207,6527,0,13080,0,9,2001,992,1062,262,452,1019
22-FEB-2021,38,40225,A,40837,37059,1270,6527,0,13080,0,12,2001,992,1062,263,358,1019
22-FEB-2021,39,38716,A,39336,35773,1326,6527,0,13080,0,20,2001,992,1058,264,471,1019
22-FEB-2021,40,37252,A,37866,34447,1381,6527,0,13080,0,14,2001,992,1062,264,489,1019
22-FEB-2021,41,36078,A,36688,33312,1416,6527,0,13080,0,10,2002,992,1061,253,504,981
22-FEB-2021,42,34333,A,34942,31795,1451,6527,0,13080,0,9,2002,991,1061,253,480,979
22-FEB-2021,43,32910,A,33519,30564,1511,6527,0,13080,0,9,2002,970,1061,251,434,998
22-FEB-2021,44,31086,A,31695,28949,1570,6527,0,13080,0,9,2001,967,1061,252,379,999
22-FEB-2021,45,28997,A,29606,27073,1633,6527,0,13080,0,9,1906,912,958,252,493,952
22-FEB-2021,46,27171,A,27781,25284,1696,6527,0,13080,0,10,1901,902,954,252,504,950
22-FEB-2021,47,25287,A,25898,23650,1777,6527,0,13080,0,11,1522,697,770,252,504,714
22-FEB-2021,48,24186,A,24799,22652,1858,6527,0,13080,0,13,1507,675,763,252,504,703
23-FEB-2021,1,23845,A,24458,22423,1929,6527,0,13080,0,13,1507,361,634,252,504,282
23-FEB-2021,2,24229,A,24844,22892,1999,6527,0,13080,0,15,1507,330,629,252,504,265
23-FEB-2021,3,23714,A,24331,22383,2043,6527,0,13080,0,17,1503,-24,537,252,504,401
23-FEB-2021,4,22977,A,23704,21659,2086,6527,0,13080,0,127,1503,-56,533,252,504,405
23-FEB-2021,5,22164,A,23508,20886,2126,6527,0,13080,0,744,1413,-341,347,252,504,148
23-FEB-2021,6,21683,A,23394,20329,2166,6527,0,13080,0,1111,1387,-371,340,252,504,138
23-FEB-2021,7,21345,A,23084,19946,2213,6527,0,13080,0,1017,525,-775,496,252,504,-122
23-FEB-2021,8,20981,A,22826,19633,2260,6527,0,13080,0,1113,458,-798,501,252,504,-132
23-FEB-2021,9,20381,A,22540,19157,2323,6527,0,13080,0,984,-223,-647,496,252,504,-352
23-FEB-2021,10,20416,A,22627,19260,2386,6527,0,13080,0,970,-282,-636,472,252,504,-359
23-FEB-2021,11,20714,A,22695,19641,2479,6527,0,13080,0,116,-1137,-615,-96,252,504,-32
23-FEB-2021,12,21434,A,23310,20309,2572,6527,0,13080,0,7,-1146,-596,-104,252,504,-19
23-FEB-2021,13,23977,A,24605,22592,2703,6527,0,13080,0,12,-16,60,666,252,504,115
23-FEB-2021,14,25754,A,26363,24318,2833,6527,0,13080,0,9,108,117,808,252,504,133
23-FEB-2021,15,27858,A,28467,26157,2962,6527,33,13080,0,9,1116,580,864,252,504,858
23-FEB-2021,16,29174,A,29786,27393,3090,6527,273,13080,0,12,1201,618,866,252,504,898
23-FEB-2021,17,31185,A,31798,29295,3212,6527,651,13080,0,13,1866,832,951,252,504,949
23-FEB-2021,18,31862,A,32472,29890,3334,6527,1470,13080,0,10,1901,849,954,252,504,951
23-FEB-2021,19,31503,A,32112,29431,3402,6527,2230,13080,0,9,1902,938,954,180,482,952
23-FEB-2021,20,30571,A,31180,28441,3470,6527,3370,13080,0,9,1901,938,954,134,386,951
23-FEB-2021,21,29715,A,30321,27515,3588,6527,4200,13080,0,6,1901,700,831,238,277,951
23-FEB-2021,22,29259,A,29862,27018,3706,6527,4610,13080,0,3,1901,668,827,224,243,951
23-FEB-2021,23,29160,A,29762,26867,3783,6527,4720,13080,0,2,1901,74,608,103,243,815
23-FEB-2021,24,29611,A,30214,27236,3859,6527,4490,13080,0,3,1901,26,598,135,243,810
